sim	a_rule_id	a_req	b_rule_id	b_req
0.7140	spans-passthrough-candidates/sent_0003-22d5d713	Define and document the evaluation to support this Goal. | Include any system components to be evaluated, in addition to the whole system. | Document the metrics to be used to evaluate the system components and the whole system. | Provide a description of the data set to be used for this evaluation. | Define and document Responsible Release Criteria to achieve this Goal. | Document any target minimum performance level for all groups. | Document the target maximum (absolute or relative) performance difference between groups.	spans-passthrough-candidates/sent_0005-fa30c08e	document the pre-release results of the evaluation | determine how often ongoing evaluation should be conducted
0.7134	spans-passthrough-candidates/sent_0004-a325ccf5	define and document Responsible Release Criteria to achieve this Goal. | conduct evaluations defined by requirement A5.4 using a near-release version of the system. | document the results. | provide guidance on evaluating oversight and control functions to the third party responsible for evaluating oversight or control functions.	spans-passthrough-candidates/sent_0005-22ebc471	consult with the reviewers named in the Impact Assessment | develop a plan detailing how the gap will be managed until it can be closed | document that plan
0.7133	spans-passthrough-candidates/sent_0003-c0fde617	Document the pre-release results of the evaluations. | Determine and document how often ongoing evaluation should be conducted.	spans-passthrough-candidates/sent_0003-22d5d713	Define and document the evaluation to support this Goal. | Include any system components to be evaluated, in addition to the whole system. | Document the metrics to be used to evaluate the system components and the whole system. | Provide a description of the data set to be used for this evaluation. | Define and document Responsible Release Criteria to achieve this Goal. | Document any target minimum performance level for all groups. | Document the target maximum (absolute or relative) performance difference between groups.
0.7133	spans-passthrough-candidates/sent_0003-bf94201c	review and update documentation annually	spans-passthrough-candidates/sent_0006-4ee86bcc	conduct a reassessment of intended uses and update documentation
0.7133	spans-passthrough-candidates/sent_0004-2a5dc05c	provide guidance on evaluating oversight and control functions to the third party responsible for evaluating oversight or control functions. | define and document Responsible Release Criteria to achieve this Goal. | conduct evaluations defined by requirement A5.4 using a near-release version of the system. | document the results.	spans-passthrough-candidates/sent_0005-0ac21ded	evaluate the system according to the evaluation plan defined in requirement RS1.6 | document the pre-release results of the evaluation | determine and document how often ongoing evaluation should be conducted
0.7132	spans-passthrough-candidates/sent_0003-8690b0b8	review the Impact Assessment	spans-passthrough-candidates/sent_0005-22ebc471	consult with the reviewers named in the Impact Assessment | develop a plan detailing how the gap will be managed until it can be closed | document that plan
0.7127	spans-passthrough-candidates/sent_0007-8f2b4a57	publish information for customers about identified demographic groups for which performance may not meet any target minimum performance level | publish information for customers about any remaining performance disparities between identified demographic groups that may exceed the target maximum | publish information for customers about any justifiable factors that account for these performance levels and differences | determine and document how often ongoing evaluation should be conducted to continue supporting this Goal	spans-passthrough-candidates/sent_0005-3dba9c0a	Publish information for customers about risks involving identified demographic groups. | Include this information in the required Transparency Note when the system is a platform service.
0.7120	spans-passthrough-candidates/sent_0003-d24f4a89	define and document the method to be used to evaluate whether each oversight or control function can be accomplished by stakeholders in realistic conditions of system use | include the metrics or rubrics that will be used in the evaluations	spans-passthrough-candidates/sent_0004-2d0e8823	Conduct evaluations defined by requirement T3.3. | Document the pre-release results of the evaluations. | Determine and document how often ongoing evaluation should be conducted to continue supporting this goal.
0.7116	spans-passthrough-candidates/sent_0004-a325ccf5	define and document Responsible Release Criteria to achieve this Goal. | conduct evaluations defined by requirement A5.4 using a near-release version of the system. | document the results. | provide guidance on evaluating oversight and control functions to the third party responsible for evaluating oversight or control functions.	spans-passthrough-candidates/sent_0006-678ae843	work to resolve the issues | a reassessment of intended uses is required | updated documentation is required
0.7109	spans-passthrough-candidates/sent_0002-9b79e721	Define and document Responsible Release Criteria including a concise definition of the problem being solved. | Include performance metrics and their Responsible Release Criteria. | Include error types and their Responsible Release Criteria.	spans-passthrough-candidates/sent_0003-ff3d6d0d	Define and document the evaluation to support this Goal. | Include any system components to be evaluated, in addition to the whole system. | Define and document Responsible Release Criteria to achieve this Goal.
0.7101	spans-passthrough-candidates/sent_0004-99200c01	document conclusions regarding acceptable error rates | define and document an evaluation plan	spans-passthrough-candidates/sent_0005-fa30c08e	document the pre-release results of the evaluation | determine how often ongoing evaluation should be conducted
0.7097	spans-passthrough-candidates/sent_0009-265ace6b	use Best Practices for Age, Gender Identity, and Ancestry for identifying people by age, gender identity, and ancestry in North America. | work with user researchers to understand variations in demographic groups across intended uses and geographic areas. | work with domain-specific subject matter experts to understand the factors that impact performance of your system and how they vary across identified demographic groups in this domain. | work with members of identified demographic groups to understand the risks of and impacts associated with differences in quality of service.	spans-passthrough-candidates/sent_0011-27181922	Use one or more techniques available as part of the Interpret ML toolkit to help understand factors that may account for performance levels and differences. | Use Error Analysis to help understand factors that may account for performance levels and differences. | Use the Fairlearn Python toolkit's assessment and mitigation capabilities, if appropriate for the system. | Be prepared to collect additional training data for identified demographic groups.
0.7095	spans-passthrough-candidates/sent_0002-df6f3175	determine and document the operational factors, including quality of system input, use, and operational context that are critical to manage for reliable and safe use of the system in its deployed context | evaluate training and test data sets to ensure that they include representation of the intended uses, operational factors, and an appropriate range of settings for each factor | document the evaluation	spans-passthrough-candidates/sent_0004-706edefc	define intended uses that ensure reliability and safety | document your conclusions | define and document an evaluation plan based on requirements RS1.1, RS1.3, RS1.4, and RS1.5
0.7092	spans-passthrough-candidates/sent_0003-22d5d713	Define and document the evaluation to support this Goal. | Include any system components to be evaluated, in addition to the whole system. | Document the metrics to be used to evaluate the system components and the whole system. | Provide a description of the data set to be used for this evaluation. | Define and document Responsible Release Criteria to achieve this Goal. | Document any target minimum performance level for all groups. | Document the target maximum (absolute or relative) performance difference between groups.	spans-passthrough-candidates/sent_0003-7716a87c	document the results of evaluation | document any changes to the Responsible Release Criteria
