span_id,text,rule_id,scope.actor,scope.domain,scope.context,hazard,requirement,exceptions,conditions,is_testable,evidence_signals,evidence
NIST AI RMF profiles_removed/measure-2-6/sent_0002,"Human-AI Configuration; Obscene,
Degrading, and/or Abusive
Content; Value Chain and
Component Integration;
Dangerous, Violent, or Hateful
Content
MS-2.6-002
Assess existence or levels of harmful bias, intellectual property infringement,
data privacy violations, obscenity, extremism, violence, or CBRN information in
system training data. Data Privacy; Intellectual Property;
Obscene, Degrading, and/or
Abusive Content; Harmful Bias and
Homogenization; Dangerous,
Violent, or Hateful Content; CBRN
Information or Capabilities
MS-2.6-003 Re-evaluate safety features of fine-tuned models when the negative risk exceeds
organizational risk tolerance. Dangerous, Violent, or Hateful
Content
MS-2.6-004 Review GAI system outputs for validity and safety: Review generated code to
assess risks that may arise from unreliable downstream decision-making. Value Chain and Component
Integration; Dangerous, Violent, or
Hateful Content
MS-2.6-005
Verify that GAI system architecture can monitor outputs and performance, and
handle, recover from, and repair errors when security anomalies, threats and
impacts are detected.",2,['evaluator'],[],"['finetune', 'prod']",dangerous content generation,The evaluator must re-evaluate safety features of fine-tuned models when the negative risk exceeds organizational risk tolerance.,[],"['negative risk exceeds organizational risk tolerance', 'fine-tuned models']",TRUE,"['config_check', 'attest_check', 'log_check']",[]
NIST AI RMF profiles_removed/measure-2-6/sent_0002,"Human-AI Configuration; Obscene,
Degrading, and/or Abusive
Content; Value Chain and
Component Integration;
Dangerous, Violent, or Hateful
Content
MS-2.6-002
Assess existence or levels of harmful bias, intellectual property infringement,
data privacy violations, obscenity, extremism, violence, or CBRN information in
system training data. Data Privacy; Intellectual Property;
Obscene, Degrading, and/or
Abusive Content; Harmful Bias and
Homogenization; Dangerous,
Violent, or Hateful Content; CBRN
Information or Capabilities
MS-2.6-003 Re-evaluate safety features of fine-tuned models when the negative risk exceeds
organizational risk tolerance. Dangerous, Violent, or Hateful
Content
MS-2.6-004 Review GAI system outputs for validity and safety: Review generated code to
assess risks that may arise from unreliable downstream decision-making. Value Chain and Component
Integration; Dangerous, Violent, or
Hateful Content
MS-2.6-005
Verify that GAI system architecture can monitor outputs and performance, and
handle, recover from, and repair errors when security anomalies, threats and
impacts are detected.",3,['evaluator'],['code'],['eval'],unsafe code generation leading to unreliable downstream decisions,"The evaluator must review GAI system outputs for validity and safety, including reviewing generated code to assess risks that may arise from unreliable downstream decision-making.",[],[],TRUE,"['io_check', 'repo_check', 'attest_check']",['generated code']
NIST AI RMF profiles_removed/measure-2-6/sent_0002,"Human-AI Configuration; Obscene,
Degrading, and/or Abusive
Content; Value Chain and
Component Integration;
Dangerous, Violent, or Hateful
Content
MS-2.6-002
Assess existence or levels of harmful bias, intellectual property infringement,
data privacy violations, obscenity, extremism, violence, or CBRN information in
system training data. Data Privacy; Intellectual Property;
Obscene, Degrading, and/or
Abusive Content; Harmful Bias and
Homogenization; Dangerous,
Violent, or Hateful Content; CBRN
Information or Capabilities
MS-2.6-003 Re-evaluate safety features of fine-tuned models when the negative risk exceeds
organizational risk tolerance. Dangerous, Violent, or Hateful
Content
MS-2.6-004 Review GAI system outputs for validity and safety: Review generated code to
assess risks that may arise from unreliable downstream decision-making. Value Chain and Component
Integration; Dangerous, Violent, or
Hateful Content
MS-2.6-005
Verify that GAI system architecture can monitor outputs and performance, and
handle, recover from, and repair errors when security anomalies, threats and
impacts are detected.",4,['security'],[],['prod'],information security breach,"The security team must verify that the GAI system architecture can monitor outputs and performance and handle, recover from, and repair errors when security anomalies, threats, and impacts are detected.",[],"['security anomalies detected', 'threats detected', 'impacts detected']",TRUE,"['config_check', 'log_check', 'attest_check']",[]
NIST AI RMF profiles_removed/measure-2-6/sent_0003,"Confabulation; Information
Integrity; Information Security
MS-2.6-006
Verify that systems properly handle queries that may give rise to inappropriate,
malicious, or illegal usage, including facilitating manipulation, extortion, targeted
impersonation, cyber-attacks, and weapons creation. CBRN Information or Capabilities;
Information Security
MS-2.6-007 Regularly evaluate GAI system vulnerabilities to possible circumvention of safety
measures. CBRN Information or Capabilities;
Information Security
AI Actor Tasks: AI Deployment, AI Impact Assessment, Domain Experts, Operation and Monitoring, TEVV",1,evaluator,,,manipulation,The evaluator must verify that systems properly handle queries that could facilitate manipulation.,,"handling user queries; queries may give rise to inappropriate, malicious, or illegal usage",TRUE,"io_check, log_check, config_check",
NIST AI RMF profiles_removed/measure-2-6/sent_0003,"Confabulation; Information
Integrity; Information Security
MS-2.6-006
Verify that systems properly handle queries that may give rise to inappropriate,
malicious, or illegal usage, including facilitating manipulation, extortion, targeted
impersonation, cyber-attacks, and weapons creation. CBRN Information or Capabilities;
Information Security
MS-2.6-007 Regularly evaluate GAI system vulnerabilities to possible circumvention of safety
measures. CBRN Information or Capabilities;
Information Security
AI Actor Tasks: AI Deployment, AI Impact Assessment, Domain Experts, Operation and Monitoring, TEVV",2,evaluator,,,extortion,The evaluator must verify that systems properly handle queries that could facilitate extortion.,,"handling user queries; queries may give rise to inappropriate, malicious, or illegal usage",TRUE,"io_check, log_check, config_check",
NIST AI RMF profiles_removed/measure-2-6/sent_0003,"Confabulation; Information
Integrity; Information Security
MS-2.6-006
Verify that systems properly handle queries that may give rise to inappropriate,
malicious, or illegal usage, including facilitating manipulation, extortion, targeted
impersonation, cyber-attacks, and weapons creation. CBRN Information or Capabilities;
Information Security
MS-2.6-007 Regularly evaluate GAI system vulnerabilities to possible circumvention of safety
measures. CBRN Information or Capabilities;
Information Security
AI Actor Tasks: AI Deployment, AI Impact Assessment, Domain Experts, Operation and Monitoring, TEVV",3,evaluator,,,targeted impersonation,The evaluator must verify that systems properly handle queries that could facilitate targeted impersonation.,,"handling user queries; queries may give rise to inappropriate, malicious, or illegal usage",TRUE,"io_check, log_check, config_check",
NIST AI RMF profiles_removed/measure-2-6/sent_0003,"Confabulation; Information
Integrity; Information Security
MS-2.6-006
Verify that systems properly handle queries that may give rise to inappropriate,
malicious, or illegal usage, including facilitating manipulation, extortion, targeted
impersonation, cyber-attacks, and weapons creation. CBRN Information or Capabilities;
Information Security
MS-2.6-007 Regularly evaluate GAI system vulnerabilities to possible circumvention of safety
measures. CBRN Information or Capabilities;
Information Security
AI Actor Tasks: AI Deployment, AI Impact Assessment, Domain Experts, Operation and Monitoring, TEVV",4,evaluator,,,cyber-attacks,The evaluator must verify that systems properly handle queries that could facilitate cyber-attacks.,,"handling user queries; queries may give rise to inappropriate, malicious, or illegal usage",TRUE,"io_check, log_check, config_check",
NIST AI RMF profiles_removed/measure-2-6/sent_0003,"Confabulation; Information
Integrity; Information Security
MS-2.6-006
Verify that systems properly handle queries that may give rise to inappropriate,
malicious, or illegal usage, including facilitating manipulation, extortion, targeted
impersonation, cyber-attacks, and weapons creation. CBRN Information or Capabilities;
Information Security
MS-2.6-007 Regularly evaluate GAI system vulnerabilities to possible circumvention of safety
measures. CBRN Information or Capabilities;
Information Security
AI Actor Tasks: AI Deployment, AI Impact Assessment, Domain Experts, Operation and Monitoring, TEVV",5,evaluator,,,weapons creation,The evaluator must verify that systems properly handle queries that could facilitate weapons creation.,,"handling user queries; queries may give rise to inappropriate, malicious, or illegal usage",TRUE,"io_check, log_check, config_check",
NIST AI RMF profiles_removed/measure-2-6/sent_0003,"Confabulation; Information
Integrity; Information Security
MS-2.6-006
Verify that systems properly handle queries that may give rise to inappropriate,
malicious, or illegal usage, including facilitating manipulation, extortion, targeted
impersonation, cyber-attacks, and weapons creation. CBRN Information or Capabilities;
Information Security
MS-2.6-007 Regularly evaluate GAI system vulnerabilities to possible circumvention of safety
measures. CBRN Information or Capabilities;
Information Security
AI Actor Tasks: AI Deployment, AI Impact Assessment, Domain Experts, Operation and Monitoring, TEVV",6,evaluator,,,circumvention of safety measures,The evaluator must evaluate GAI system vulnerabilities to possible circumvention of safety measures.,,regularly,TRUE,"log_check, config_check, ci_gate",
NIST AI RMF profiles_removed/measure-2-7/sent_0001,"MEASURE 2.7: AI system security and resilience – as identified in the MAP function – are evaluated and documented. Action ID
Suggested Action
GAI Risks
MS-2.7-001
Apply established security measures to: Assess likelihood and magnitude of
vulnerabilities and threats such as backdoors, compromised dependencies, data
breaches, eavesdropping, man-in-the-middle attacks, reverse engineering,
autonomous agents, model theft or exposure of model weights, AI inference,
bypass, extraction, and other baseline security concerns. Data Privacy; Information Integrity;
Information Security; Value Chain
and Component Integration
MS-2.7-002
Benchmark GAI system security and resilience related to content provenance
against industry standards and best practices. Compare GAI system security
features and content provenance methods against industry state-of-the-art.",1,evaluator,,,backdoors,The evaluator must apply established security measures to assess the likelihood and magnitude of backdoors.,,assessing likelihood and magnitude,TRUE,repo_check; config_check; ci_gate,
NIST AI RMF profiles_removed/measure-2-7/sent_0001,"MEASURE 2.7: AI system security and resilience – as identified in the MAP function – are evaluated and documented. Action ID
Suggested Action
GAI Risks
MS-2.7-001
Apply established security measures to: Assess likelihood and magnitude of
vulnerabilities and threats such as backdoors, compromised dependencies, data
breaches, eavesdropping, man-in-the-middle attacks, reverse engineering,
autonomous agents, model theft or exposure of model weights, AI inference,
bypass, extraction, and other baseline security concerns. Data Privacy; Information Integrity;
Information Security; Value Chain
and Component Integration
MS-2.7-002
Benchmark GAI system security and resilience related to content provenance
against industry standards and best practices. Compare GAI system security
features and content provenance methods against industry state-of-the-art.",2,evaluator,,,compromised dependencies,The evaluator must apply established security measures to assess the likelihood and magnitude of compromised dependencies.,,assessing likelihood and magnitude,TRUE,repo_check; config_check; ci_gate,
NIST AI RMF profiles_removed/measure-2-7/sent_0001,"MEASURE 2.7: AI system security and resilience – as identified in the MAP function – are evaluated and documented. Action ID
Suggested Action
GAI Risks
MS-2.7-001
Apply established security measures to: Assess likelihood and magnitude of
vulnerabilities and threats such as backdoors, compromised dependencies, data
breaches, eavesdropping, man-in-the-middle attacks, reverse engineering,
autonomous agents, model theft or exposure of model weights, AI inference,
bypass, extraction, and other baseline security concerns. Data Privacy; Information Integrity;
Information Security; Value Chain
and Component Integration
MS-2.7-002
Benchmark GAI system security and resilience related to content provenance
against industry standards and best practices. Compare GAI system security
features and content provenance methods against industry state-of-the-art.",3,evaluator,,,data breaches,The evaluator must apply established security measures to assess the likelihood and magnitude of data breaches.,,assessing likelihood and magnitude,TRUE,access_check; config_check; log_check,
NIST AI RMF profiles_removed/measure-2-7/sent_0001,"MEASURE 2.7: AI system security and resilience – as identified in the MAP function – are evaluated and documented. Action ID
Suggested Action
GAI Risks
MS-2.7-001
Apply established security measures to: Assess likelihood and magnitude of
vulnerabilities and threats such as backdoors, compromised dependencies, data
breaches, eavesdropping, man-in-the-middle attacks, reverse engineering,
autonomous agents, model theft or exposure of model weights, AI inference,
bypass, extraction, and other baseline security concerns. Data Privacy; Information Integrity;
Information Security; Value Chain
and Component Integration
MS-2.7-002
Benchmark GAI system security and resilience related to content provenance
against industry standards and best practices. Compare GAI system security
features and content provenance methods against industry state-of-the-art.",4,evaluator,,,man-in-the-middle attacks,The evaluator must apply established security measures to assess the likelihood and magnitude of man-in-the-middle attacks.,,assessing likelihood and magnitude,TRUE,config_check; log_check; access_check,
NIST AI RMF profiles_removed/measure-2-7/sent_0001,"MEASURE 2.7: AI system security and resilience – as identified in the MAP function – are evaluated and documented. Action ID
Suggested Action
GAI Risks
MS-2.7-001
Apply established security measures to: Assess likelihood and magnitude of
vulnerabilities and threats such as backdoors, compromised dependencies, data
breaches, eavesdropping, man-in-the-middle attacks, reverse engineering,
autonomous agents, model theft or exposure of model weights, AI inference,
bypass, extraction, and other baseline security concerns. Data Privacy; Information Integrity;
Information Security; Value Chain
and Component Integration
MS-2.7-002
Benchmark GAI system security and resilience related to content provenance
against industry standards and best practices. Compare GAI system security
features and content provenance methods against industry state-of-the-art.",5,evaluator,,,model theft,The evaluator must apply established security measures to assess the likelihood and magnitude of model theft.,,assessing likelihood and magnitude,TRUE,access_check; repo_check; attest_check,
NIST AI RMF profiles_removed/measure-2-7/sent_0001,"MEASURE 2.7: AI system security and resilience – as identified in the MAP function – are evaluated and documented. Action ID
Suggested Action
GAI Risks
MS-2.7-001
Apply established security measures to: Assess likelihood and magnitude of
vulnerabilities and threats such as backdoors, compromised dependencies, data
breaches, eavesdropping, man-in-the-middle attacks, reverse engineering,
autonomous agents, model theft or exposure of model weights, AI inference,
bypass, extraction, and other baseline security concerns. Data Privacy; Information Integrity;
Information Security; Value Chain
and Component Integration
MS-2.7-002
Benchmark GAI system security and resilience related to content provenance
against industry standards and best practices. Compare GAI system security
features and content provenance methods against industry state-of-the-art.",6,evaluator,,,model extraction,The evaluator must apply established security measures to assess the likelihood and magnitude of model extraction.,,assessing likelihood and magnitude,TRUE,io_check; log_check; access_check,
NIST AI RMF profiles_removed/measure-2-7/sent_0002,"Information Integrity; Information
Security
MS-2.7-003
Conduct user surveys to gather user satisfaction with the AI-generated content
and user perceptions of content authenticity. Analyze user feedback to identify
concerns and/or current literacy levels related to content provenance and
understanding of labels on content. Human-AI Configuration;
Information Integrity
MS-2.7-004
Identify metrics that reflect the effectiveness of security measures, such as data
provenance, the number of unauthorized access attempts, inference, bypass,
extraction, penetrations, or provenance verification. Information Integrity; Information
Security
MS-2.7-005
Measure reliability of content authentication methods, such as watermarking,
cryptographic signatures, digital fingerprints, as well as access controls,
conformity assessment, and model integrity verification, which can help support
the effective implementation of content provenance techniques.",1,evaluator,,,misperception of content authenticity,The evaluator must conduct user surveys to gather user satisfaction with AI-generated content and perceptions of content authenticity.,,conducting user surveys,TRUE,data_check; attest_check,
NIST AI RMF profiles_removed/measure-2-7/sent_0002,"Information Integrity; Information
Security
MS-2.7-003
Conduct user surveys to gather user satisfaction with the AI-generated content
and user perceptions of content authenticity. Analyze user feedback to identify
concerns and/or current literacy levels related to content provenance and
understanding of labels on content. Human-AI Configuration;
Information Integrity
MS-2.7-004
Identify metrics that reflect the effectiveness of security measures, such as data
provenance, the number of unauthorized access attempts, inference, bypass,
extraction, penetrations, or provenance verification. Information Integrity; Information
Security
MS-2.7-005
Measure reliability of content authentication methods, such as watermarking,
cryptographic signatures, digital fingerprints, as well as access controls,
conformity assessment, and model integrity verification, which can help support
the effective implementation of content provenance techniques.",2,evaluator,,,low content provenance literacy,The evaluator must analyze user feedback to identify concerns and current literacy levels related to content provenance and understanding of labels on content.,,analyzing user feedback,TRUE,data_check; attest_check,
NIST AI RMF profiles_removed/measure-2-7/sent_0002,"Information Integrity; Information
Security
MS-2.7-003
Conduct user surveys to gather user satisfaction with the AI-generated content
and user perceptions of content authenticity. Analyze user feedback to identify
concerns and/or current literacy levels related to content provenance and
understanding of labels on content. Human-AI Configuration;
Information Integrity
MS-2.7-004
Identify metrics that reflect the effectiveness of security measures, such as data
provenance, the number of unauthorized access attempts, inference, bypass,
extraction, penetrations, or provenance verification. Information Integrity; Information
Security
MS-2.7-005
Measure reliability of content authentication methods, such as watermarking,
cryptographic signatures, digital fingerprints, as well as access controls,
conformity assessment, and model integrity verification, which can help support
the effective implementation of content provenance techniques.",3,evaluator,,,unauthorized access,The evaluator must identify metrics that reflect the effectiveness of security measures for unauthorized access attempts.,,identifying effectiveness metrics,TRUE,log_check; access_check; config_check,
NIST AI RMF profiles_removed/measure-2-7/sent_0002,"Information Integrity; Information
Security
MS-2.7-003
Conduct user surveys to gather user satisfaction with the AI-generated content
and user perceptions of content authenticity. Analyze user feedback to identify
concerns and/or current literacy levels related to content provenance and
understanding of labels on content. Human-AI Configuration;
Information Integrity
MS-2.7-004
Identify metrics that reflect the effectiveness of security measures, such as data
provenance, the number of unauthorized access attempts, inference, bypass,
extraction, penetrations, or provenance verification. Information Integrity; Information
Security
MS-2.7-005
Measure reliability of content authentication methods, such as watermarking,
cryptographic signatures, digital fingerprints, as well as access controls,
conformity assessment, and model integrity verification, which can help support
the effective implementation of content provenance techniques.",4,evaluator,,,provenance verification failure,The evaluator must identify metrics that reflect the effectiveness of security measures for provenance verification.,,identifying effectiveness metrics,TRUE,config_check; repo_check; attest_check,
NIST AI RMF profiles_removed/measure-2-7/sent_0002,"Information Integrity; Information
Security
MS-2.7-003
Conduct user surveys to gather user satisfaction with the AI-generated content
and user perceptions of content authenticity. Analyze user feedback to identify
concerns and/or current literacy levels related to content provenance and
understanding of labels on content. Human-AI Configuration;
Information Integrity
MS-2.7-004
Identify metrics that reflect the effectiveness of security measures, such as data
provenance, the number of unauthorized access attempts, inference, bypass,
extraction, penetrations, or provenance verification. Information Integrity; Information
Security
MS-2.7-005
Measure reliability of content authentication methods, such as watermarking,
cryptographic signatures, digital fingerprints, as well as access controls,
conformity assessment, and model integrity verification, which can help support
the effective implementation of content provenance techniques.",5,evaluator,,,unreliable content authentication,"The evaluator must measure the reliability of content authentication methods such as watermarking, cryptographic signatures, and digital fingerprints.",,measuring reliability,TRUE,io_check; config_check; attest_check,
NIST AI RMF profiles_removed/measure-2-7/sent_0002,"Information Integrity; Information
Security
MS-2.7-003
Conduct user surveys to gather user satisfaction with the AI-generated content
and user perceptions of content authenticity. Analyze user feedback to identify
concerns and/or current literacy levels related to content provenance and
understanding of labels on content. Human-AI Configuration;
Information Integrity
MS-2.7-004
Identify metrics that reflect the effectiveness of security measures, such as data
provenance, the number of unauthorized access attempts, inference, bypass,
extraction, penetrations, or provenance verification. Information Integrity; Information
Security
MS-2.7-005
Measure reliability of content authentication methods, such as watermarking,
cryptographic signatures, digital fingerprints, as well as access controls,
conformity assessment, and model integrity verification, which can help support
the effective implementation of content provenance techniques.",6,evaluator,,,model integrity compromise,The evaluator must measure the reliability of conformity assessment and model integrity verification that support content provenance techniques.,,measuring reliability,TRUE,config_check; repo_check; attest_check,
NIST AI RMF profiles_removed/measure-2-7/sent_0003,"Evaluate the
rate of false positives and false negatives in content provenance, as well as true
positives and true negatives for verification. Information Integrity
MS-2.7-006
Measure the rate at which recommendations from security checks and incidents
are implemented. Assess how quickly the AI system can adapt and improve
based on lessons learned from security incidents and feedback. Information Integrity; Information
Security
MS-2.7-007
Perform AI red-teaming to assess resilience against: Abuse to facilitate attacks on
other systems (e.g., malicious code generation, enhanced phishing content), GAI
attacks (e.g., prompt injection), ML attacks (e.g., adversarial examples/prompts,
data poisoning, membership inference, model extraction, sponge examples).",1,evaluator,,,provenance verification error,"The evaluator must evaluate the rates of false positives, false negatives, true positives, and true negatives for content provenance verification.",,evaluating rates,TRUE,data_check; io_check; log_check,
NIST AI RMF profiles_removed/measure-2-7/sent_0003,"Evaluate the
rate of false positives and false negatives in content provenance, as well as true
positives and true negatives for verification. Information Integrity
MS-2.7-006
Measure the rate at which recommendations from security checks and incidents
are implemented. Assess how quickly the AI system can adapt and improve
based on lessons learned from security incidents and feedback. Information Integrity; Information
Security
MS-2.7-007
Perform AI red-teaming to assess resilience against: Abuse to facilitate attacks on
other systems (e.g., malicious code generation, enhanced phishing content), GAI
attacks (e.g., prompt injection), ML attacks (e.g., adversarial examples/prompts,
data poisoning, membership inference, model extraction, sponge examples).",2,evaluator,,,slow implementation of security recommendations,The evaluator must measure the rate at which recommendations from security checks and incidents are implemented.,,recommendations from security checks and incidents,TRUE,log_check; attest_check; ci_gate,
NIST AI RMF profiles_removed/measure-2-7/sent_0003,"Evaluate the
rate of false positives and false negatives in content provenance, as well as true
positives and true negatives for verification. Information Integrity
MS-2.7-006
Measure the rate at which recommendations from security checks and incidents
are implemented. Assess how quickly the AI system can adapt and improve
based on lessons learned from security incidents and feedback. Information Integrity; Information
Security
MS-2.7-007
Perform AI red-teaming to assess resilience against: Abuse to facilitate attacks on
other systems (e.g., malicious code generation, enhanced phishing content), GAI
attacks (e.g., prompt injection), ML attacks (e.g., adversarial examples/prompts,
data poisoning, membership inference, model extraction, sponge examples).",3,evaluator,,,slow post-incident adaptation,The evaluator must assess how quickly the AI system adapts and improves based on lessons learned from security incidents and feedback.,,lessons learned from security incidents and feedback,TRUE,log_check; attest_check; ci_gate,
NIST AI RMF profiles_removed/measure-2-7/sent_0003,"Evaluate the
rate of false positives and false negatives in content provenance, as well as true
positives and true negatives for verification. Information Integrity
MS-2.7-006
Measure the rate at which recommendations from security checks and incidents
are implemented. Assess how quickly the AI system can adapt and improve
based on lessons learned from security incidents and feedback. Information Integrity; Information
Security
MS-2.7-007
Perform AI red-teaming to assess resilience against: Abuse to facilitate attacks on
other systems (e.g., malicious code generation, enhanced phishing content), GAI
attacks (e.g., prompt injection), ML attacks (e.g., adversarial examples/prompts,
data poisoning, membership inference, model extraction, sponge examples).",4,evaluator,,,attack facilitation to other systems,"The evaluator must perform AI red-teaming to assess resilience against abuse that facilitates attacks on other systems, such as malicious code generation and enhanced phishing content.",,performing AI red-teaming; assessing resilience,TRUE,io_check; config_check; log_check,
NIST AI RMF profiles_removed/measure-2-7/sent_0003,"Evaluate the
rate of false positives and false negatives in content provenance, as well as true
positives and true negatives for verification. Information Integrity
MS-2.7-006
Measure the rate at which recommendations from security checks and incidents
are implemented. Assess how quickly the AI system can adapt and improve
based on lessons learned from security incidents and feedback. Information Integrity; Information
Security
MS-2.7-007
Perform AI red-teaming to assess resilience against: Abuse to facilitate attacks on
other systems (e.g., malicious code generation, enhanced phishing content), GAI
attacks (e.g., prompt injection), ML attacks (e.g., adversarial examples/prompts,
data poisoning, membership inference, model extraction, sponge examples).",5,evaluator,,,prompt injection,The evaluator must perform AI red-teaming to assess resilience against GAI attacks such as prompt injection.,,performing AI red-teaming; assessing resilience,TRUE,io_check; config_check; log_check,
NIST AI RMF profiles_removed/measure-2-7/sent_0003,"Evaluate the
rate of false positives and false negatives in content provenance, as well as true
positives and true negatives for verification. Information Integrity
MS-2.7-006
Measure the rate at which recommendations from security checks and incidents
are implemented. Assess how quickly the AI system can adapt and improve
based on lessons learned from security incidents and feedback. Information Integrity; Information
Security
MS-2.7-007
Perform AI red-teaming to assess resilience against: Abuse to facilitate attacks on
other systems (e.g., malicious code generation, enhanced phishing content), GAI
attacks (e.g., prompt injection), ML attacks (e.g., adversarial examples/prompts,
data poisoning, membership inference, model extraction, sponge examples).",6,evaluator,,,ML model compromise,"The evaluator must perform AI red-teaming to assess resilience against ML attacks, including adversarial examples/prompts, data poisoning, membership inference, model extraction, and sponge examples.",,performing AI red-teaming; assessing resilience,TRUE,io_check; data_check; repo_check,
NIST AI RMF profiles_removed/measure-2-7/sent_0004,"Information Security; Harmful Bias
and Homogenization; Dangerous,
Violent, or Hateful Content
MS-2.7-008 Verify fine-tuning does not compromise safety and security controls. Information Integrity; Information
Security; Dangerous, Violent, or
Hateful Content",1,evaluator,,finetune,compromised safety controls,The evaluator must verify that fine-tuning does not compromise safety controls.,,fine-tuning,TRUE,config_check; ci_gate; attest_check; io_check; log_check,
NIST AI RMF profiles_removed/measure-2-7/sent_0004,"Information Security; Harmful Bias
and Homogenization; Dangerous,
Violent, or Hateful Content
MS-2.7-008 Verify fine-tuning does not compromise safety and security controls. Information Integrity; Information
Security; Dangerous, Violent, or
Hateful Content",2,evaluator,,finetune,compromised security controls,The evaluator must verify that fine-tuning does not compromise security controls.,,fine-tuning,TRUE,config_check; ci_gate; attest_check; io_check; log_check,
